tic_id,astra_class,ra,dec,period,period_source,cadence_type,preprocessing_version,flux_1000_hash,flux_200_hash,folded_flux_1000_hash,folded_flux_200_hash,metadata_hash
274078095,cepheid,304.72629,40.0645,11.211058,catalog,short,phase6_preprocess_v1,cec60dbbb2b1f789e52ee05d21935a33c50499745ad8670b6148876d363f5610,f0d39a3ecb89a83c4f65fdd165197715c4ecf11ff6cd0d2c5237b148690b6f4d,827f324401459068a04c75a0f72c4ca4378ca856e1a3ef8f437c3c4efaa4ec5e,972d40cd75239af50087aba0ee83d792840cd85d3506fb2259d627783e0e864c,58c2aa44c81838cd2e9b35cd8fb4ca4cc4f54e4a58d819fc7f8649b336466e09
274301058,cepheid,310.65504,38.457,14.090671,catalog,long,phase6_preprocess_v1,34aecae9e33f1dc6139db494e44f104e71fe52973314fd24ccf8f46e51774bd9,e7ce44f7d15ac76d5c53461910f36cf4e15c0b3f59b8d84a3594de0b5423fb65,faaef7b97f8dd864c67f05bb5db989139643661fb9a54813bc9461431a169ec8,a3af0d750c96e7fe6535de3d9ac4364b2dd6121efc28a712f4320129bd62a319,579738ca5a75748bfc6d9b6a1d185f57638de1f48c93205981ec5c7b3e608eb9
275062475,rr_lyrae,10.18183,76.98033,0.45746,catalog,long,phase6_preprocess_v1,7009654ae715934c1c6dafb48b51fa39aa2c0cd057850b579df15126b98bbb84,b3b78ee3063b5d6bf6d4081c33dddd217c59c9fcbc73562ca2aa8066c5a12a8a,a6ce0226a6f7276d63a975d38c9a8f7020ff14d20c60e8c7680fb6e9475cb11a,e7a83cff98624d7bd3be17afd4624c2dd604670da4ff7e26e437b55a23b1583a,4b36156fd4046341747f6efc2b65d2c5d6a1bec5482e9f16d2721ffb366163de
275191226,rr_lyrae,11.19125,74.78093,0.6742607,catalog,long,phase6_preprocess_v1,1ca8c1931bd54b481d384d948633ed30ed22c52fa35b7cc8d51e8236ee69d43c,7b40e71577483f9f6cc51cfed537a4ac2803e7601ad06e530e432971c34fb4ce,574d591bb970d766d851caaf52806773c353d215d6fb473ce7e0eabd054df464,67efbded845e633f014ff2456151c529c9132d3241ed7cbb87ce4607b8e4d2ba,a6c273144e54148d8405ba09520d32010b6425e56593d262d7e35d42a46e2367
27533327,solar_like,295.466554929932,50.5175239232644,40.686797359471896,BLS,short,phase6_preprocess_v1,64878e132c09f2499f0cfbd2777cb106102e23b55a6a24a148bb9041fa44ee10,d13f63126fd8c08895b33a03f67f756f337116bcf2798366fccc502a7d520cd6,6c8cce57a7b03ecbf9b15a74909483ec645c969a672fbc913bce3944f044bed8,ec069f8c63bdaf3e54ccbf60f3cf55f28b199cd9af9cfff5b29ee8de74e0953e,1fad15493819bf5aa998585b3bf2c58f5434735670dffeadda095dedf3b83c99
277951960,cepheid,324.36721,51.76247,6.118961,catalog,long,phase6_preprocess_v1,bca977cce42b555c6b0e2c420b76a474ca234d6e6f14bd7eaa4da4acf13c4a84,3f131f07aa4edb7e92ba781f9fb56d34d46bd8dee1573d874f09ef44d8f97b0c,e47f7288b32da3eab91976cee97b198040c78d9483162b9662bf8ec1178fb2f0,c4bfccd751307eb7ba6d9edae98efaa8039d3964a9589f7c5b6600f8401e99e8,476c00d5e99e597b3292254f12c0a36b69a287460d77249dbff3e94b90528ad4
278336770,cepheid,324.53399,53.09605,6.705,catalog,long,phase6_preprocess_v1,4cde68623d7bb5dd51950fefaffa8c675e4dec6b6a02d9b063b38ffb6c96df13,8935e46a7481a2622c5a074a89cbbbc242548e40e008126788d6e4050d96c7a9,00697793c432096428ec2d0a81ea91e37957a9e2cf3975b9b1b3c9f11bc63722,9d4b39b91894aa97000cdf93522838638fdd0c6b536f8f627865091771e18de6,fc2cd156e384b679bf6dd5e28df208df7fdad1bd77ddb18ebf9e7656a31e44c0
279192959,cepheid,7.49413,60.21197,8.000669,catalog,long,phase6_preprocess_v1,d74da6f3fa153a648a89e7d1f046138991911bb0913b37f46ecfc8951358a7fb,a6246c19954c9ba8851a67da4c169d7f4030935da53610c95b2a113978a710f7,2959cb157019cf42d7c6bc5d6a146cc02895375b13cee3e34774863c33ca498f,dfb43a834614eadff9f2c7ae9546f051c17d787052f7a251ad1a22a420af33a9,cd1487a658a6daf8ed6df708bed1b72782ec46ab6aad53427ef3afbdfddbaf7d
279328594,rr_lyrae,43.62615,-28.40044,0.6030266,catalog,long,phase6_preprocess_v1,08aef7dbcdafacc384af7948a295ce53aa0ea6c33f6ee78b7847819666968a4a,5cc7e85c9a9a9dc2b754da26eb93cc2b3bd43347c2a1fce0b1a323edf616982a,f787d16d938674123c7dca3b0082827b9dac2ab703a55c93a45a38354cfc6c1a,0af4f9a6f73981c3dd7852445a7777ec0597ad32dc38f0758e416bb364762971,919a7763a6fdedb3c51ee6756089140937b8123a695ebe74c2c88c1ea2c42e18
279485093,solar_like,58.8172144317777,-12.099091543034,34.75749149829966,BLS,short,phase6_preprocess_v1,a664433fcf48d80087318a00e3290cd6d0d6e7f3279631d6fd3a93a23756ceb7,e990545841c7f530133f5531748faad66249e330d68cf7a72a23755a3dc2dd01,aac6ace816f264edcce5585663464d42bb453efed7749bba1edfebd11288e511,206cf3f9b56da7cd1fb2f4a77667cf62b7af6716aa14f54ee884c596559c19bf,a888c5cc28ce2cde7a76689e0e691904201db587cab6a91f63d9ecccc5568384
279707158,cepheid,351.11492,66.92399,6.2511977,catalog,long,phase6_preprocess_v1,cde211cf54d2373b1b45b13d82ab3482feaf7a48c47fc9d626b58ddc27714432,23a02cefdc70e2ef0dad377ec0af6ba51a5aef6492329cae27abbca8a0382c51,091f95ea4fca6c1f22074504e5fbb069e628f447ed47d9ab91553f97b88ccda0,c41d7fce4f7a6be51855633e92c1e898346eb1aa9ea7d4180ca8ac20ea57db72,141cf7d93930af680203639ea647575ba9bf12b691714f835d9bcd79ff41742c
279741379,solar_like,51.746761965648,-63.4991005063024,41.535267053410685,BLS,short,phase6_preprocess_v1,368ccd2de88441d72974a52eaadcb1de5c7a83c5b22dfed154f539fdcb06a7af,a0e6986a6f614a33fd2609fbddf362ccc42afdc2edb0eec4855add3713220f07,fb215109a445301718dc2f54af76abae74bc6c0340ce0ec3ff80c7e91dd279ae,0dc7c54967ffa2ebc8880adf03851356e3fe984ae8776ff94383aed16896a343,188d793a9084132a85cf53a14d04f34c7b30bc2f92ee0ccd92d3a03a93c9f63d
279799752,eclipsing_binary,113.65179,5.64281,3.431655,catalog,long,phase6_preprocess_v1,0691f9a4740920c6ef8cf8f65700d773c837fb139d37a47c79c9802bb965675e,04c1b885d4f02775edd23be8212b94b6c4ea87346087fe38b718ed0c7adac58f,63bb30f17ccf7618cab01a73e4654b9c115156f0bb38e88dee0e26ee75c7a556,685ecf0ff8c28ab8234ce97a28219c625a33cb4f7b1f0353ff6a4fb09259716f,6386275139903d865b8a762d956170824c3adb5428e4e1eb154445cf585a31ed
279861592,eclipsing_binary,113.71814,0.41712,0.950195,catalog,long,phase6_preprocess_v1,156f265fcb4079a9e9c2e19d651dbb44983b0d19022b1ee4f2ecb84c7cb8c27c,7c0d4503cc7e9c4724a9b63692e59715aed909b9ec88eb6ef966ed5490a28b10,527a56f0f0c4b433af118f4e33ede26fb257673a5481ca735784cadde175e6c8,8cd2b6c56fa7760f3be78b8cfdf854df941bb4e9f216673a9ffccb4147d6aed3,ee16846dcc6419f1b74dbfc0df7a2ae25af494776e5a66d00979b0971f576bab
279862147,eclipsing_binary,113.80729,0.82738,1.3238,catalog,long,phase6_preprocess_v1,db876b93120c25769c933f56852aaa3c7387a99f4e70bfdba329b39e2ca6f247,9e267857482b9950b5148fe5b86ab32e65c381fb71e9d0e169517c0bfa45b661,e4feb6ba4bfadcf48f5b0b4bb8808cf539f5f672eb5adf5553269c0fdd8c7331,bac1301e2ea8eeabb1a972aef8df94c6b3499c8dad08e7f1f2a8a958617ade62,fa1836d4fac557ed148d8d7a94d58526ffaef89db76ceb58031ca1d5c4afa8bc
279942136,eclipsing_binary,113.87992,1.40239,2.9662,catalog,long,phase6_preprocess_v1,0c819efd8f6b13e4f53b9ceacfab470b98d9dfd4ed828eab0568b670ddd86eb3,e769308eba6d330d3d201ff7b64d19766e3593c2dbea2d572f5b54451ec770dc,a13273d3ca027d18fd0c3f264b3947b7ae3b7d0296acf0da30aff7aba6560c8a,086609ed32f2012bb54e0e2266c755ebc458a70b81817ec9e7c46772564923ae,32216c40eacd68e826708655b02c64afc3d57d5c46340ba188e96ed7fdeb4c14
279942930,eclipsing_binary,113.90617,0.74619,4.50343,catalog,long,phase6_preprocess_v1,8af0a6150fda235426d8e895f69bc0c118345efbaa3113b2d138f6b569ac9961,a8c5707180744fc5a777f01dae8a4a529b630fd3b2be16584e8811e3e90190c7,8d7302f3d2d3e94af44eceb3b389c55f34b6158a84565b0d977e169c5470b692,7f27a283de9b4272b2ff63f431eff686dd006556502b41bc3d2588cff8900a28,4953da686fdb16835d33a7a1ed00766c0851c223f2d55a231b8085f3aceb48a5
280767603,eclipsing_binary,173.08324,-71.19899,0.919163,catalog,long,phase6_preprocess_v1,d444b6f40b409a121827fa183af5e4db08a27bdf185b0007e466b632c8d794ac,200dafccf271dee2c62902bce4d7b12e7b00eae882f8133872cfabd2d8b912b9,b5056cfa6d41972c86a5fc9e287cb6f72d177e5256514b697f06f4fe29bd3ced,a3becd93537b5c3fde046e2e4fc8a9e2de2e1376f84979b9b6567c4af0ea73f3,4963aace54b7123f9bbcd67a2335a8ead7b77d9264b95349cd2f087f7283b55a
28116022,rr_lyrae,14.29917,-19.5975,0.4805228,catalog,long,phase6_preprocess_v1,2bc8335ffe2a0bb6b1251c346f9b3e33cad284e32f2d873c732a34c4812dee7c,a410e726cdc426abba72ea60667feae1b3973f2f92717b276ee3268bcdc5e424,f3c818db6e48d2719f90ff7f51b9a82e4d0311efc9e1184c808d393030add66c,59d308cbd56ea820b8d22199a511f5d4c17deceb93018b08bfe91a425c338ee2,f30f8137f977674fbe9ffebda4a11ca33480f9e24c962f3d087926d0da08bfab
282421297,cepheid,299.36921,26.55647,6.319588,catalog,short,phase6_preprocess_v1,99ca7f0d0901b2f35b188d11da5af714bb4790957b440c37f1705486598426cc,5f3ba1e66996f6526d2072f3cc333a441e31bff69617d7797e6342fc1160dab7,e65e473779ba89cdd251b5a6a21d462ce085d752b016585524879137e9888c8e,650c2c2e1d32e5995f74b17230518d1b9159a2a3e91dc91163c2833fa452a684,082c72177ba188db31c0f8ef2ae81228ebbb533362237d9a498795d0241633bb
282886048,stable,1.066567,65.152961,46.11700340068013,BLS,short,phase6_preprocess_v1,d97889475714dc8fd2b523f6aac34a5099d4ae56403f6bb73b03aafd14f12c8c,49943e7c2d13247eb1cb8210bb2b4b296da38266173c08fae445f3fc534490bd,23705a115e3276f170ae1110392f912b63e27cd554f5dd8f843ceeaf48a2f57f,9f7019b356a73f680074ecd06b6937ca624f2a015c21d4cea05c2af1e757092a,e0547cd8ca24954cf988ab7c0e3cdf560e7bbff054120be93c61e2a8fbac4207
283025349,stable,1.015818,62.221951,26.003280656131228,BLS,short,phase6_preprocess_v1,86833cdda56b938a4838fa20727e1a59c2395260947d4b944c0c579312fabfc9,dc361cb8d9e3af8ad895eeb6e2fe0aac3264549a6e63b77e903efc13da6b2d00,9360530fbd6fe32b0770e6456e1394efcee575d4f078bec176be02bf1f5f7792,e009a92859b2b81ede06ec67f91bb11cd9b8e119ffe934778d519d5f7a668825,63d5c682e1765af71a19d20e02ff374f66d85a27f93c166db3eb2019cd667153
283029291,stable,0.989598,61.103642,37.77205441088218,BLS,short,phase6_preprocess_v1,15ba5c665633ca2c19fc2b3df492e36b4ee421fbb9470c756e01ae32af7f6a50,45483a4746ac79f5324b28861930dc0680b97a5fa128abd1ef34f35eec09cbc2,3d04d6b7336c34c5afd3f3f7fc13814ad7e6783327981f920279e75440faca4b,171bbd84c9fbd84772c3e3f88481e03b6d25a9f46f60dc892a811d1f695a6a54,418dcdab3151be215bfaaa1d7520ae95e280f312e142439e636cd3913a683d77
283318159,cepheid,299.66737,27.68369,13.60831,catalog,long,phase6_preprocess_v1,73028a230af915d32d2fc2d6d6d91067e0b74c7e95b597635cadf151d7a447f3,be8455e343c33ca1004079461c9c4c56e4c7002a691c31e6e6b52e7d70ec732d,117d1b62506fedef614b8e2af7fa5d0e5c401a7a5f17392744da7bfa4bf9cbfd,8ef5ebaece38bc568516de9c4ce07d9181204b79b5eaad65f15f7fa931e459fc,96f2d38f8f9aec3a2cdb217ed8f9a70e433ac7e0d2d854f75cb71a0b47696bde
283945417,cepheid,8.88721,64.28739,3.91321,catalog,long,phase6_preprocess_v1,b9a96a81148781a0363bf90cf1b7c1fd0978b2045c8d4503e0020b1476d46a76,ab3dd6826c418a698f79182e9c8bbd80d8e8ff0c5d33e6accf8132872f7087a1,821aea043dbaec6739b5eb1c4233acaea093f0cfb44707444c0f850499b601cd,8fe14f8b22ae0515569eebdb4e63f32291039d3437afc5f591f5612bfe2c726e,081486eb6403738e783f45707882ac9e370f59314b8a5beffd8587c0bb209c5c
284210429,cepheid,9.18554,62.27431,6.23705,catalog,long,phase6_preprocess_v1,78886ae3f584302e5b2c6225699a80a5d57593dbfe3a19ab7bfc89037e5e47b9,bc5667a5ffb9b06296e6c293b5813eae114a3bfd4512fca30d2bdc6cc6cd71e2,daa46ef14f085df6b8ab63244198f4789f68ea4a0c4fb874a9630ad61701ba63,8282eeb838ca69c888f810893e2c3a34125ad3f259cc489a8de7a54b16985139,5dc684b63dd71059288b25ab45b5f4fc18829dcb162915cb733d8fe2d56587e4
285448217,cepheid,296.20304,29.26469,3.84557,catalog,short,phase6_preprocess_v1,306297ae6bf9e91185fc5e4fb2e8cd003951c243c2a4689b7e8cd0549ae50d5b,b56d09ed47af45ca9e223d05eff7049f4b0b26b1c287618f548baf140eedbc24,990a08d8fd0fb5f94ad62533dfcd0e529c1c602b25d13c4a9beab47399decc57,63f42970d21fe39e13012b4bbad277eae46db80fb8cee738b4aa14d0a2e7002e,3311fd78eac4bdfc841f5205534dcac48a3d129062d909f934548c7e6aa3fa10
285594852,rr_lyrae,13.28075,64.60089,0.3902672,catalog,long,phase6_preprocess_v1,1304e92572640304cb4c64e5720f9d4715a6b0c2b38836b48445d60547fbdb8f,14293ffce4c413bb91995ceff710ff19a735cce12e65b4f19e89f4bd68700d21,26df956ecf2e5545fa2a20bf8c8abd244806a972e299c27b7add7e6b38ed6bcf,b0d41a80bd570e48ac0e293c570df71c658f869c71b6cd09518dc4f5a904c3ea,79613169887698cab575e2819d57bb6407a070e28e45625df3db0af8e4266d24
285971150,eclipsing_binary,172.55648,-8.37113,12.792,catalog,long,phase6_preprocess_v1,d4b7c196d81c8a7c75161c88a8adba41b5bb1b813fd6751081acb6d782b3d6d2,b4ce5a4476ce6c0ad43986e505549ccfe84615bd7f607074c84279cf44945ad1,30c87cf2c423137f4bfaeca8d444da457268a0e256545349465c8cca50fff5d3,2f134242ac9eb06e0911aca9b1916f903cb7a6753990167166b8b719b737469f,c560e8d5f8ff9b4e1594f3bcdfffc89e7fb2bc97700f5dab66b0f87bb6b1feca
287149581,stable,0.426746,-0.217499,7.626425285057011,BLS,short,phase6_preprocess_v1,2af3de680315b8ce6beba34390d593340bc493eb312e9415d4bf4f9c3b84a66a,882a1eba499a0336b1ff0badc99fc3e1750d886dde2f9fede408e487e3962ce5,7e24a3b47a11626efc6f01607dbc3b131dfc460f2fdd28d995a28f74c5bd9db7,918b14e3473e6e163178dc68128a13870eaddd86bda63c93c3bf12a462a4e0aa,5fc3ab2348cd39748f8cc1e69c3c36c99c2cec8a1984e20c7866624f3fbcf1fe
287153285,stable,0.425141,-1.139972,0.4892978595719144,BLS,short,phase6_preprocess_v1,a2e02d7fa9fbc34dd11975e7ca2a5adc1cadccf422f9ed66f28327c953d6f2e2,6b51ee1ad0d346ddb42cff672d03760769d5b5565c86563628d368b0b238df57,faf4a91b65b9133f4ed353f35b688c0ae8426e7e98df9d68bc17a5aa8412880a,6941b1109ccc3ffd9f1a3f93df3bed95052c1f2e446d6c734986e914994f6099,8aff7fe75b67d58137967f6fafa5d8d5ea3ec6a5087bfd749537a26c26cb8225
287379351,eclipsing_binary,172.33679,-8.14933,1.113709,catalog,long,phase6_preprocess_v1,3e9d0f2dd48b54e4ff7f44eb4bd5591b1f494fe6232754dbc5b3a71b1dc13b26,dddbdbea63bf6092bd366f71ec0e5d8afc23e90dae5ea52675098cbbfeddf348,c76ed294b4a3b3c4862da02b6a5c734cb48e75833ef23c391720caa193aa021d,af9553b2f38f318d65083b443f06dc21752dd7c07895abfb535cfb13f879af4e,2b04bde2fd7f91e5a42d64011976c6b479604ac529ba7eec366e47c4209e7250
287397259,cepheid,297.25154,28.25669,15.3754,catalog,long,phase6_preprocess_v1,ae3cd340179e571883f5c2d82a82a3591057e9f9d4e588ce57bde4603ac99d5d,6b8508a40abea383eaa13f906616a5f982ea9a1c33669332ec87a07e427f0579,baa869c3ab349f4db7ceaf4d899417605f58f50a1ec1d8e5ca1917337cdc0879,f6111e4d81fa9612de4227b562db51e3411ef21a5541959c2ecbbf8ff775499d,2fdf5369bfe27a5a3914089e19598df8bca5da3db55a051775a8b3e6837256f8
289793076,solar_like,316.961463152312,-26.0966760700183,32.451650330066016,BLS,short,phase6_preprocess_v1,83ccbfedc57cacacb2f14d330f47a298c46af4aa02844ede3fbcef9e5338ab45,ecccde67a7c2f6f24cc6d679cec47d19ee6bf3436eb515e5f8d2e215a2a658b8,54968b3a8e1adc68e4cf777b9dff56db4ca870a74157b83df271ce63d3740ac6,5402c067680649d0ac519d04e7704e3ce5f346ba6c8775cea913ef675bdcfbcc,3fe71b3ff5a25b2992d6b8633337a99d2a4b996f2565e46159d0ff46ef906762
289861700,cepheid,205.07767,-57.61319,10.9533,catalog,short,phase6_preprocess_v1,f7f6d7d766306ace3e31dae978c90197b4e2aaa78d6e57d2225f9d2bde871458,65baf8bc750844e3ba0f062fb69db14204af7e12ea86f14b9cc876ad0385baea,cda95a95c8b9eceaa5eba276754cacade25972562c3a1c24445f1941c57fe375,2feb846810c668fb1842abc0b662c0215179c09b8e5b5141f22a8c12658e3eba,bfa1964809d62ad5d67f4957d89c8b0425060ad026f4f95faa143ef84599da62
290405947,stable,0.111047,-79.061831,43.86107221444289,BLS,short,phase6_preprocess_v1,0a6d65e35a3e784105da5466582f4a593353da336615413611bbcc73c433d4aa,9d3c103d1def2f1fb85afc54e25da3379577e2ee5d4f1b0e07ef81ec5b8b1546,baa6e8b055c6200ccd0ecd04b84ba0a95e5538cbc6798f98972a77e4b558a493,33f7dfd5271f9ae1a1414c430960ee69816b6b7d14bbedc05cbd3179cf5b15c9,33036b1443c3fe603c3d0356dd312faa2c95af8bc8e2e2f91bfd633fff7447bd
290465680,stable,1.002532,-80.39507,12.108341668333665,BLS,short,phase6_preprocess_v1,786d360e6f846c77f7ef7699cabce3251355881c7eec99495ee93a1dd4ee948c,381edc1a3d673065366f52907742cfb20ca3aea821fbf6b39349ff455461128c,ba84dcd650c73b392f708a1442a9acffb2277ce03365ad4c0797a77a0cf4a32d,a83d40520c5270f460c65dd4edd38ef7ad0820c291c3927b687c6a2bfa4c9bf5,6598498110a7613ece8cd454d990e109c7bf2c7ceca4efa9865d2a0880ed35de
290483101,stable,1.155614,-81.345319,1.0283256651330266,BLS,short,phase6_preprocess_v1,d8a425606270ba023fc45bccd8d396e53e8d517aef88d9354d04bcb2b2955806,f3a4f5cde728ee3ed350a648fae0e74d8e64356e420046193b3acda52cbff3f0,c1e5065278b229e58c692f9d2265b41355096dcec4b75c7fe00abef85fe20202,33c82a690095f3c7ad32c7e91fee825921d205efd2cc3f183cb3a2812b843ec0,50f1c4411be255ba88b0c7af57dd29569b4e51a95f07d8af8bb34a0fd65e8824
290543715,rr_lyrae,4.22626,-80.22523,0.63034,catalog,long,phase6_preprocess_v1,3db405be0e981256ed3fde56ea3a342e6de3e38b1fb7f826097446a0e917c5e2,0428a06ef7ea68f44aa5e671ac88706eb70ff7d5d74a3bfb836e9c46640162b0,06ea16f1f28b5fc5642b4f3d607c81e232e5dbf9ff717235a7f54614e0bebee0,50899f96448a27c80db35c80d8e616a31d9b55201530888a994977ebec96a28e,f3ddac141c9f691b9355c9909656de72b78b274d26cf871fc5ce62cd9b53a9d1
290607177,rr_lyrae,7.12425,-80.91233,0.593935,catalog,long,phase6_preprocess_v1,7a8e8517832a0afeb8f8446b42352dea83083a199b3188963960969329eef1d7,5ed414c2f9291d762c4604210d5a0ce881d9583d024b4e408ac2895bfb33a27c,5fc7c0889a143ef1e8c4fe63bbe69a53bb08a6b50a6f2b605b0b7aa3b62e20cd,1fa75422279a77a8483d4f22f5dc34a543f15f58bc9fc29f89fd4b4befceda0f,a360145ba4d4c79183097a4ebd7381fd255f3cbee59e4caf62395ab5a81d8d53
29344935,solar_like,313.215470373149,-25.6873330348218,40.11782356471294,BLS,short,phase6_preprocess_v1,f4d65a154631a63f38085c896334f14622d32b805ce799394e9158bb6a828c3f,50265f44aa42f20f4079199b9f5723e04d9347977c0500bfe1e1a248882aef0f,0e75d82e3417d3aeb68987e422a4dcea25f78eb02897b2ae01d1a3613042ed6e,cd416ef4ee9da918ff85cf2fcd107b57e1c3708df55ae7701cc7b9143d967787,2aa28acab803525f6f5cbc2e24ec94cdc465be0af7a2377491fc5c67160033fe
293571051,stable,0.146659,-77.02014,37.54246849369874,BLS,short,phase6_preprocess_v1,c049505ce72c36746dd5e5ba10b378acf4ce2ac127e94846c6b0bea1da84f36a,cfebf9a2333fd5aea55a588162a9dfa3d4816a80c6cc04ab81e3198ca82b2598,4ad0f46686dbd102b43aaedbd597ab0a9903e43990d6a2466742ff5546751d34,45c5bccbe84df4c88c57b5a8f41d426767761c117a6b4605f8faabf9d094f11e,ee170219a13735f7347ee8dd109bc138d21d7c8580e605eb7d5f6cbaac09c3a1
293618559,stable,0.188549,-72.318249,34.6377075415083,BLS,short,phase6_preprocess_v1,bdef31b72b43c3fbf6272657a8706293d1cc3b851f26234683191e9477b4703e,e964b5f112fe529f4c7798494e7ccbbc12eac5cd34250040c528a4650c6fac89,e87d716fffd39122d312c16615641b7352c13ce1132cdcfc0568ace16425c5b8,c05fc2c9ab9e62bae161b5e2585d655a280892ff14850c32686b487cc5b2b307,aa4ecc9e43d7079614a77ad885d16065692491cc09624e88faa5f938b71d7c78
293618595,stable,0.134205,-72.20271,31.633126625325065,BLS,short,phase6_preprocess_v1,3bc16413e42b555e02400441c2591f1d255eebac5d388e8ecca969a370875d41,a07297cc20318d7cc2da8cca190394dc48a3f4771443508b4a4e99f1316641b5,81579de9d8bb22f1c5cb11b129e3f501e476d34356b0374f51d2b7f7798e2c55,d1055851ccf2a02ef9dd39deb155e8d9934173203de78fea79e8466165f30e88,17a7bed0ddd9a4939b30f297bcac0040480218bf70703129e62c84c136ae4416
295667523,eclipsing_binary,171.71102,-71.74899,1.1334479,catalog,long,phase6_preprocess_v1,c811a2b216f6cba481b32fa863ca13ebf754cbed89eb22e14b82239bfcb7e71e,389eac18fe319c48e85cf5840735208e8acf7c839df14f7859f5763bcef6835a,db8aa597861e353e88c5c4cd08aa8cb3ea7c4ae02a817ad2176236acc7265319,81d55724e6f4dc7d9c6a6f946f06d301e4d736bad745f7fc26d5786509eb45ce,b947d7bd8498b8b764b8077e52d97305f05aee2afdac443f71d26b081eccf388
295923921,eclipsing_binary,172.03993,-69.76765,2.5970926,catalog,long,phase6_preprocess_v1,fb1d9c7c1b5c13c6ce1b69b001c20cc499522c2d759b93cab6c9f2e981ba3329,4b34dfa61149ba0d584bb61e12f29ee6c3532804cdc42654684d76e7adaeebdb,7fcb02af29b1fbddec560d6bae1bc34a270c0d80505d6addb55b76cfa873713a,a04897241c5ac63e804533893c7ae0cdd0c44658d8c57a1d0818f3b2d4a37d5e,ef0240da8c48c2edad60f3d2fb242b9a5dee562a781555c8ab8620b017b04711
296176920,eclipsing_binary,172.4307,-69.20661,1.7478,catalog,long,phase6_preprocess_v1,3d4d394501a876f6715d8caf65685f87014789981172ad7c50f7ae6adfa1b761,27a985be319bd1c2823d928a3883202878d8c00a392757e9849a56e0a67110a2,23603a2ce7b3e498b16092dc446fdda912133b4157bb4f7770f903c9a6f94fc5,ca90fc5888de2260994254fb83210b3f2d30a51a6745a92f99052f49625695c7,aaf979329202b886455c7360b9e6b50206b25d31a4a0078ff587b6c6813d19eb
296761599,cepheid,311.55812,43.21288,5.9685,catalog,long,phase6_preprocess_v1,8ab6b79c5988d044a1ff1e9929f03314dfb7b9e3771637e647439983c11b211b,553d7e70fb6e4998a2af344cff95c92cc136631bda8a21fbf510b399a52d2394,e2434fe2af25339603605e2c2c129a1bc39d9b98027da5c87b8375666e3e4682,02aded1fd5ec47650df555a9c605821212b88376db7a377bb548f06f2d95e1f8,f3193dd3a62c45759d7fb9b4f2096a4dd8bcbc82e9654333e1d916e8336af30e
296773650,cepheid,311.49917,45.30697,10.141932,catalog,long,phase6_preprocess_v1,e5a11931478225113a2f0e308d7640a2fe5bffdf41f4a1ce117b08856f4da634,20fbf8b62ee659b232e6133151095d5ce41b361f416974c48965488d5bd61e90,25d706801784db3d03bf12c959189281195c7271ea2b0ee4a86486b779eb0eec,908cc3661bf8e649eddef95a832267ac1349b070af615a96c104eed5bae0fc82,e05c2b20b7c9d79ae276c7d5b9a0c8fc59885470d4f13bdfd832c957a46ac455
296774595,cepheid,311.55229,45.47858,5.09891,catalog,long,phase6_preprocess_v1,db2cc5d7c7bb5067ea01e6a7b650f5cab23621808c8be3e45d54cb44ee6a7cdd,afd31ae55b013b7855364eb2729a9e7f22694d6cd582755b0889c7ab96d28fc6,12a284e14e8139da2b099e18e177efe60c60a766f264d40361b0c767f0033cab,6a3ef5664d11d241d6c69f90f61e2620e0cb60ec8c6c031537113e0079dabeae,1b8d305dee6606c6abd0b9c79f8b393af172bc1850ac27fd7385f9d711704bef
29901872,rr_lyrae,24.43499,-9.90264,0.5667283,catalog,long,phase6_preprocess_v1,681292a7571fdf2dba90770817daa4a3d5b5f5d8955e4916821f9d175bde8283,4ee385f80362e7aed58840919776f5472692c920ef6da4a01e648dfb0465007d,181bee119c1c241bed8f85ecaf7007bb5a3f3121e2f29a26c2d94daab4982378,d30a9f7bc4a405024342662d8b5ba0a9e88b3c7512c20a86c35f89eeb3300006,17d579d3e40f15121ccac8630c6f73047904bfccfe6b3f42f5115e6c0f8ce31a
299552167,rr_lyrae,54.64804,2.42469,0.466731,catalog,long,phase6_preprocess_v1,c440eabdfe67196723c04dfdc956d34f035eb76d904d74e07c464b20d349f52d,f124276ea6914936fd026982e2acd3389899ffc65adbf639bac30c3e81948520,8579c4570338d3e2a46b812d632ebf8659097f4a3a4dbcb8ea1b1c1d31f4bf2f,86627ef3bb5c3163a296fd85ccdfb25d2fc5a041e43b66aed5580bdaec061d60,a0dea71c16fd29445c48d6a6b1b2389bed6c6bfc87ad8165f0d2df9ce82a1bc6
300095423,cepheid,208.13841,-61.39004,11.2941779,catalog,long,phase6_preprocess_v1,18c6c0cda69304e469da7f2f031756f5601ad0d666b41f66a875560a2f37bded,8e64fdea283011559019f5257d2801698ebaac0d8ff604692e0a0514286eb3b2,cbe7fd1a24e058467c70b1d4e0a32991e3eff8122dced7cfdbe847093c17832d,8b3a91c6d4decf4acc37b1a8e61b0d28a6be9e6a1b32c1c3f5b9af98035696f2,f60f5dea92f79c40ca7328203efed5a36110de10170775c0dafad038d3fc8dd2
